Date,Ppt,SWC_5,SWC_10,SWC_20,T_5,T_10,T_20,Tair,RH,Windspeed,Winddirection,Srad,Latitude,Longitude,SWC_50,T_50,Sat_SM_SMAP,Sat_SM_AMSR
2015-06-14,0.0,0.172,0.22,0.216,31.11,29.62,28.46,30.07,62.75,2.4,181.9,697.02,30.46,-98.9407,0.2581827806760266,28.46523016656852,,
2015-06-15,0.0,0.166,0.213,0.212,31.13,29.65,28.42,29.11,54.23,1.312,132.1,564.72,30.46,-98.9407,0.2559167222081164,28.290980598699832,,
2015-06-16,0.0,0.16,0.207,0.209,27.38,27.24,28.02,24.35,87.2,0.405,65.04,273.65,30.46,-98.9407,0.2493583935845507,29.4650444440382,,
2015-06-17,0.0,0.163,0.208,0.206,28.47,27.12,26.57,27.83,64.51,0.526,308.2,667.55,30.46,-98.9407,0.2415060167167837,27.70578418374328,,
2015-06-18,0.0,0.164,0.207,0.203,29.3,27.36,26.75,30.07,59.44,1.459,188.0,756.83,30.46,-98.9407,0.2454062661146778,28.387087792292107,,
2015-06-19,0.0,0.163,0.205,0.201,26.47,26.16,26.72,25.5,70.87,1.896,198.6,465.33,30.46,-98.9407,0.2429034211690748,28.298365269256863,,
2015-06-20,0.0,0.162,0.205,0.199,24.94,24.78,25.92,25.19,80.6,1.958,171.2,377.77,30.46,-98.9407,0.2374893477055266,28.219269231382327,,
2015-06-21,0.0,0.163,0.206,0.197,26.25,25.33,25.28,29.2,63.43,3.145,175.5,890.0,30.46,-98.9407,0.2335343997324912,27.21485561765741,,
2015-06-22,0.0,0.165,0.207,0.195,27.69,26.36,25.66,28.4,64.78,3.276,161.2,796.2,30.46,-98.9407,0.2326179898750027,26.785878086473247,,
2015-06-23,0.0,0.166,0.207,0.194,29.57,27.47,25.95,29.39,55.72,3.13,155.1,870.42,30.46,-98.9407,0.2337254640105399,26.596243383781484,,
2015-06-24,0.0,0.164,0.206,0.192,29.72,28.01,26.97,29.56,58.15,1.639,182.9,657.22,30.46,-98.9407,0.2269523460779439,27.729977740831885,,
2015-06-25,0.0,0.162,0.204,0.189,31.27,29.07,27.47,29.86,49.03,1.886,185.2,870.63,30.46,-98.9407,0.2239688999849747,28.04019419905751,,
2015-06-26,0.0,0.159,0.2,0.186,32.5,30.23,28.12,31.58,47.88,2.012,181.4,960.34,30.46,-98.9407,0.2223744324996452,28.03535556920337,,
2015-06-27,2.03,0.154,0.195,0.183,30.95,29.44,28.81,27.56,87.3,0.644,27.59,299.03,30.46,-98.9407,0.213443140575265,29.45321972068126,,
2015-06-28,0.0,0.153,0.192,0.18,29.38,27.56,27.19,28.4,63.4,0.72,7.04,788.02,30.46,-98.9407,0.2168415802646244,29.415014419590136,,
2015-06-29,0.0,0.265,0.303,0.246,28.53,26.68,26.1,30.56,56.63,1.401,177.7,920.54,30.46,-98.9407,0.2618793237219883,28.5835869404537,,
2015-06-30,0.0,0.242,0.284,0.241,29.56,27.44,26.58,30.45,45.95,1.003,185.8,866.33,30.46,-98.9407,0.2627938705288315,28.62750565781323,,
2015-07-01,0.0,0.242,0.279,0.236,28.08,26.58,26.36,28.26,58.83,2.081,190.7,690.78,30.46,-98.9407,0.2649064479367915,28.489737867879622,,
2015-07-02,0.0,0.232,0.271,0.23,27.61,25.56,25.78,28.15,53.22,2.685,187.6,928.72,30.46,-98.9407,0.2589987195172725,29.33214434915925,,
2015-07-03,0.0,0.226,0.265,0.225,29.53,27.37,26.45,29.28,51.39,1.798,190.4,737.9,30.46,-98.9407,0.252543742090257,28.14856654854645,,
2015-07-04,0.0,0.217,0.258,0.221,28.93,27.46,27.14,29.13,52.44,2.156,179.6,682.61,30.46,-98.9407,0.2486925129249471,28.94432375858247,,
2015-07-05,0.0,0.21,0.25,0.216,29.96,28.06,27.43,29.04,55.49,3.224,180.0,845.89,30.46,-98.9407,0.2490794948390409,29.150321001749205,,
2015-07-06,0.0,0.203,0.243,0.211,30.94,28.98,27.91,29.66,44.33,3.954,183.9,929.58,30.46,-98.9407,0.2474781711264171,29.01690293173368,,
2015-07-07,0.0,0.197,0.237,0.205,30.33,28.93,28.17,27.74,60.52,3.591,185.3,532.45,30.46,-98.9407,0.2401415256258801,28.675926100545325,,
2015-07-08,0.0,0.193,0.233,0.201,31.01,29.13,27.95,30.04,40.85,3.061,183.9,889.57,30.46,-98.9407,0.2331053328045342,28.904400585845337,,
2015-07-09,0.0,0.189,0.228,0.197,31.02,28.95,27.85,29.52,47.24,3.225,183.5,953.03,30.46,-98.9407,0.2301466415909772,29.13439872341661,,
2015-07-10,0.0,0.182,0.222,0.193,30.42,28.68,28.17,30.32,47.3,3.108,179.3,965.94,30.46,-98.9407,0.2253680881960029,30.04616050811302,,
2015-07-11,0.0,0.175,0.215,0.189,31.05,29.02,28.25,30.35,42.67,2.023,188.1,959.91,30.46,-98.9407,0.2205048342864088,30.05848210625089,,
2015-07-12,0.0,0.168,0.207,0.185,31.95,29.76,28.65,31.84,43.28,1.583,194.9,953.03,30.46,-98.9407,0.2189234096416257,30.03696102331804,,
2015-07-13,0.0,0.16,0.2,0.181,32.42,30.38,29.25,32.83,41.86,1.991,190.5,949.59,30.46,-98.9407,0.216974458254576,30.337811009858,,
2015-07-14,0.0,0.153,0.192,0.177,32.21,30.21,29.39,33.44,27.52,2.343,188.1,963.79,30.46,-98.9407,0.2194005787865478,30.872967498901232,,
2015-07-15,0.0,0.146,0.184,0.172,31.93,29.94,29.39,31.23,42.43,2.05,183.9,964.43,30.46,-98.9407,0.2146561149500634,31.23076430386732,,
2015-07-16,0.0,0.14,0.178,0.168,31.97,29.97,29.45,31.29,39.22,1.754,190.3,965.08,30.46,-98.9407,0.2108217927047633,31.36050394924092,,
2015-07-17,0.0,0.136,0.172,0.164,32.41,30.33,29.61,31.92,43.35,2.08,192.0,957.76,30.46,-98.9407,0.2107218795431222,31.19760097943941,,
2015-07-18,0.0,0.131,0.167,0.161,32.52,30.6,29.85,31.87,46.32,2.878,182.9,948.94,30.46,-98.9407,0.2107405850996961,31.109960863780827,,
2015-07-19,0.0,0.128,0.161,0.158,32.91,30.95,30.07,31.62,48.39,2.993,179.3,946.15,30.46,-98.9407,0.2133355771116676,31.101706034648544,,
2015-07-20,0.0,0.124,0.156,0.155,32.94,30.93,30.25,33.63,31.45,2.154,181.2,950.66,30.46,-98.9407,0.2122299056638148,31.73890111867496,,
2015-07-21,0.0,0.12,0.152,0.152,33.21,31.14,30.43,33.06,40.41,2.166,190.8,941.2,30.46,-98.9407,0.2088528336584936,31.839579693168275,,
2015-07-22,0.0,0.118,0.147,0.149,33.11,31.16,30.59,31.59,43.48,2.115,184.9,867.62,30.46,-98.9407,0.2105720025145991,31.97295826145597,,
2015-07-23,0.0,0.115,0.143,0.147,33.15,31.08,30.54,32.24,40.0,2.448,191.4,934.74,30.46,-98.9407,0.2119321889172489,32.11797777753236,,
2015-07-24,0.0,0.112,0.14,0.144,33.64,31.41,30.58,31.82,42.87,2.111,189.5,947.22,30.46,-98.9407,0.207064045851574,31.90452651199712,,
2015-07-25,0.0,0.109,0.137,0.142,33.56,31.27,30.73,33.51,34.49,1.364,188.9,931.52,30.46,-98.9407,0.2049818705715047,32.5959735727543,,
2015-07-26,0.0,0.107,0.134,0.14,34.54,32.0,31.13,34.8,38.21,1.333,182.8,917.53,30.46,-98.9407,0.2051903713376361,32.625531907603374,,
2015-07-27,0.0,0.104,0.132,0.138,34.28,31.93,31.29,33.9,39.7,2.373,163.5,920.97,30.46,-98.9407,0.2049224629003596,32.840044295248106,,
2015-07-28,0.0,0.101,0.129,0.136,33.91,31.61,31.23,31.77,46.39,2.378,190.3,932.38,30.46,-98.9407,0.2022421204383064,33.093165100786564,,
2015-07-29,0.0,0.099,0.127,0.134,33.86,31.43,31.11,33.76,34.18,2.126,179.5,930.87,30.46,-98.9407,0.2009493143415817,33.258129254533515,,
2015-07-30,0.0,0.098,0.125,0.132,34.65,31.9,31.23,35.27,23.26,1.14,148.5,910.86,30.46,-98.9407,0.1991648952359916,33.24850400098387,,
2015-07-31,0.0,0.095,0.122,0.13,34.78,32.15,31.56,34.85,33.0,1.039,28.57,703.69,30.46,-98.9407,0.1998311381126001,33.3155178191065,,
2015-08-01,0.0,0.093,0.121,0.129,34.41,31.75,31.28,33.23,33.44,1.263,66.08,902.69,30.46,-98.9407,0.1955911553106588,33.50451197341681,,
2015-08-02,0.0,0.092,0.119,0.127,34.8,32.13,31.41,32.92,33.51,1.368,166.3,914.52,30.46,-98.9407,0.1931844532673388,33.1924228702448,,
2015-08-03,0.0,0.09,0.117,0.126,34.67,31.94,31.39,33.65,34.45,1.312,141.5,904.41,30.46,-98.9407,0.1933048222139781,33.47193476906358,,
2015-08-04,0.0,0.089,0.115,0.125,34.39,31.69,31.19,33.48,37.3,1.442,194.2,815.35,30.46,-98.9407,0.1940257162968954,33.147741977617045,,
2015-08-05,0.0,0.087,0.114,0.123,34.58,32.05,31.5,34.27,35.16,1.774,201.3,913.66,30.46,-98.9407,0.189733520293533,33.33227561017833,,
2015-08-06,0.0,0.086,0.113,0.122,34.46,32.01,31.64,33.68,43.82,2.242,188.6,933.67,30.46,-98.9407,0.1892589673111331,33.61351263780978,,
2015-08-07,0.0,0.085,0.111,0.121,34.35,31.9,31.71,34.87,34.39,2.372,181.6,939.69,30.46,-98.9407,0.1918307230884366,33.962246275369125,,
2015-08-08,0.0,0.084,0.11,0.12,34.06,31.76,31.65,32.78,43.35,2.231,186.7,934.96,30.46,-98.9407,0.1886779666793892,33.88823663133803,,
2015-08-09,0.0,0.083,0.109,0.119,33.98,31.53,31.55,34.5,30.9,1.46,199.5,939.69,30.46,-98.9407,0.1867842459371864,34.241575224807264,,
2015-08-10,0.0,0.082,0.108,0.118,34.41,31.82,31.6,36.24,24.31,0.847,196.1,923.13,30.46,-98.9407,0.184761847409888,34.11867587375849,,
2015-08-11,0.0,0.082,0.107,0.117,35.14,32.27,31.79,37.49,21.5,1.534,122.7,919.25,30.46,-98.9407,0.1891286652416788,34.09726872778174,,
2015-08-12,0.0,0.081,0.106,0.115,35.93,33.16,32.15,35.88,29.96,1.316,318.7,783.94,30.46,-98.9407,0.1826137938444176,33.21472798635142,,
2015-08-13,0.0,0.08,0.105,0.114,35.71,32.74,31.9,36.26,30.97,1.38,348.0,870.63,30.46,-98.9407,0.1809496834781399,33.5005648368803,,
2015-08-14,0.0,0.079,0.104,0.114,35.73,32.98,31.91,34.75,32.12,0.668,24.46,597.63,30.46,-98.9407,0.1848304034967967,32.906229772222616,,
2015-08-15,0.0,0.079,0.103,0.112,34.61,32.24,31.76,31.11,42.74,1.809,159.2,819.22,30.46,-98.9407,0.1808629416765015,33.41721241702538,,
2015-08-16,0.0,0.078,0.102,0.112,33.94,31.49,31.24,33.53,26.88,1.087,132.8,747.79,30.46,-98.9407,0.1819411336198513,33.41189186292661,,
2015-08-17,0.0,0.077,0.101,0.111,33.67,31.19,31.21,32.91,32.39,1.854,164.0,912.8,30.46,-98.9407,0.1810910001146588,33.9180419350443,,
2015-08-18,0.0,0.077,0.101,0.111,33.41,31.31,31.36,31.82,43.32,2.539,185.5,922.05,30.46,-98.9407,0.1805939025378364,33.681837988188136,,
2015-08-19,0.0,0.076,0.1,0.11,33.85,31.46,31.44,32.39,44.5,2.425,177.8,897.53,30.46,-98.9407,0.1803324050101054,33.85203291426143,,
2015-08-20,0.0,0.076,0.1,0.109,32.58,31.21,31.52,27.49,56.92,0.973,15.4,450.91,30.46,-98.9407,0.17571959223012,33.2190902437531,,
2015-08-21,0.0,0.075,0.099,0.108,31.44,29.37,30.01,30.4,48.73,2.855,169.1,897.1,30.46,-98.9407,0.1760855193682751,33.29081863429957,,
2015-08-22,0.0,0.076,0.099,0.108,32.9,30.53,30.39,32.45,39.36,3.239,186.7,900.11,30.46,-98.9407,0.1796935666754748,32.68470332557564,,
2015-08-23,0.0,0.076,0.099,0.108,33.56,31.13,30.88,33.48,36.79,2.47,182.1,906.13,30.46,-98.9407,0.1782498186679753,33.10938773320595,,
2015-08-24,0.0,0.076,0.099,0.107,34.34,31.62,31.2,35.08,31.38,0.885,171.2,839.87,30.46,-98.9407,0.1739003574237116,33.49282116933847,,
2015-08-25,0.0,0.076,0.099,0.106,34.76,31.94,31.23,35.21,32.73,1.353,158.6,788.67,30.46,-98.9407,0.1739781900327663,33.05351324962129,,
2015-08-26,0.0,0.075,0.098,0.105,33.42,30.73,30.69,33.49,38.48,0.779,29.77,788.02,30.46,-98.9407,0.1717387630081503,33.616373432712464,,
2015-08-27,0.0,0.075,0.098,0.105,33.79,31.37,31.04,33.01,39.43,0.497,276.8,565.15,30.46,-98.9407,0.1688947281082242,32.79893785990208,,
2015-08-28,0.0,0.074,0.097,0.104,32.49,30.21,30.77,33.45,29.18,1.365,164.1,860.09,30.46,-98.9407,0.1706105244792937,34.21649945588973,,
2015-08-29,0.0,0.074,0.096,0.103,32.2,29.97,30.59,31.64,34.32,0.773,296.8,807.6,30.46,-98.9407,0.1666496893445916,33.98936297382608,,
2015-08-30,0.0,0.073,0.096,0.103,31.21,29.97,30.78,30.94,35.51,0.605,9.45,625.39,30.46,-98.9407,0.1671005808727592,33.63340003100774,,
2015-08-31,0.0,0.089,0.098,0.102,27.9,26.71,28.12,30.57,39.13,1.11,164.5,722.62,30.46,-98.9407,0.1755496849370743,32.225471849691246,,
2015-09-01,0.0,0.095,0.101,0.103,27.28,26.12,27.67,30.08,41.8,1.974,168.8,747.15,30.46,-98.9407,0.1805019666609482,31.969570080473943,,
2015-09-02,0.0,0.101,0.106,0.103,28.94,27.27,28.16,30.77,39.09,0.761,158.8,900.32,30.46,-98.9407,0.1746535027379359,32.26280043449032,,
2015-09-03,0.0,0.105,0.11,0.104,29.91,28.2,28.49,30.43,37.33,0.633,57.32,676.16,30.46,-98.9407,0.1766410617686027,31.487413160625863,,
2015-09-04,0.0,0.107,0.114,0.104,30.27,28.66,28.74,32.21,44.46,1.925,158.1,856.87,30.46,-98.9407,0.1714084682532615,31.37719084759641,,
2015-09-05,0.0,0.109,0.116,0.104,30.53,29.21,29.22,31.86,43.21,2.422,182.7,760.49,30.46,-98.9407,0.1718708757211082,31.267614363999257,,
2015-09-06,0.0,0.109,0.118,0.105,30.83,29.25,29.36,32.89,40.17,1.683,188.2,878.59,30.46,-98.9407,0.1680224666583036,32.00936235123771,,
2015-09-07,0.0,0.109,0.118,0.105,31.82,29.99,29.69,33.87,36.31,1.527,164.9,880.96,30.46,-98.9407,0.1689597682560339,31.93717239855988,,
2015-09-08,0.0,0.108,0.119,0.105,31.71,30.06,29.98,33.76,33.78,1.308,173.8,863.53,30.46,-98.9407,0.1656210613995128,32.376500543633426,,
2015-09-09,0.25,0.105,0.118,0.105,28.43,28.75,30.14,23.25,92.6,0.802,345.8,116.99,30.46,-98.9407,0.1555547846888352,31.77607682164717,,
2015-09-10,0.0,0.105,0.117,0.105,29.26,28.3,28.61,30.98,43.86,0.65,32.69,678.95,30.46,-98.9407,0.1623322435214831,31.0892476077463,,
2015-09-11,0.0,0.103,0.116,0.104,27.91,26.84,27.56,30.29,52.89,1.52,21.81,709.5,30.46,-98.9407,0.1611633625214636,30.78598545830829,,
2015-09-12,0.0,0.102,0.115,0.104,26.86,25.66,27.13,28.32,41.39,1.267,28.66,866.33,30.46,-98.9407,0.1617329353296845,31.887761181886844,,
2015-09-13,0.0,0.102,0.115,0.104,26.56,25.78,27.23,28.98,34.46,2.417,174.5,623.02,30.46,-98.9407,0.1653416896157722,31.03356009231743,,
2015-09-14,0.0,0.101,0.115,0.104,26.41,25.34,26.84,29.01,30.81,2.311,168.2,884.62,30.46,-98.9407,0.1622937813796028,31.40611624102081,,
2015-09-15,0.0,0.101,0.115,0.104,27.64,26.32,27.15,30.39,37.33,2.036,164.3,870.85,30.46,-98.9407,0.1611888057237642,30.88407299711253,,
2015-09-16,0.0,0.101,0.115,0.105,27.65,27.34,28.1,28.2,63.17,2.915,171.6,554.82,30.46,-98.9407,0.1636498914857291,30.155161254702197,,
2015-09-17,0.0,0.1,0.115,0.104,27.97,27.06,27.7,30.47,44.94,2.652,180.7,728.86,30.46,-98.9407,0.1613343980745618,30.44347888269636,,
2015-09-18,0.0,0.1,0.115,0.104,29.46,28.03,28.0,31.35,40.58,2.353,189.8,849.77,30.46,-98.9407,0.1608277626579521,30.340494575639923,,
2015-09-19,0.0,0.099,0.114,0.104,29.13,28.13,28.47,30.57,45.96,0.928,174.6,617.86,30.46,-98.9407,0.1585302759082516,30.772369931702087,,
2015-09-20,0.0,0.098,0.113,0.103,28.56,27.17,27.99,31.48,21.78,1.126,158.4,869.99,30.46,-98.9407,0.1598428658112283,31.79601849112788,,
2015-09-21,0.0,0.097,0.113,0.103,29.69,28.13,28.38,31.8,33.2,1.224,170.8,785.87,30.46,-98.9407,0.1586966832863936,31.24392786423408,,
2015-09-22,0.0,0.095,0.112,0.103,28.83,27.39,28.15,31.69,34.36,2.412,162.9,839.01,30.46,-98.9407,0.1615361271980724,31.624632163235677,,
2015-09-23,0.0,0.094,0.111,0.103,27.94,26.81,28.0,30.55,24.92,2.153,164.1,864.18,30.46,-98.9407,0.1615001513197462,31.96999467943368,,
2015-09-24,0.0,0.092,0.11,0.102,28.52,27.09,27.93,30.25,28.2,1.37,137.2,836.21,30.46,-98.9407,0.1573244811214955,31.68541070115998,,
2015-09-25,0.0,0.091,0.11,0.102,28.42,26.72,27.62,31.01,28.27,1.147,18.04,701.97,30.46,-98.9407,0.158894659999266,31.62621076026432,,
2015-09-26,0.0,0.089,0.108,0.102,27.4,25.77,27.14,30.57,28.37,1.263,36.19,830.19,30.46,-98.9407,0.1589816005727975,31.98958636285255,,
2015-09-27,0.0,0.088,0.108,0.102,27.65,26.09,27.19,30.63,28.33,0.843,336.6,783.29,30.46,-98.9407,0.1525493655274097,31.33581275105888,,
2015-09-28,0.0,0.087,0.107,0.101,27.34,25.85,27.05,29.23,35.13,1.202,23.44,817.71,30.46,-98.9407,0.1550433550923244,31.52783153647698,,
2015-09-29,0.0,0.086,0.106,0.101,27.13,25.38,26.76,28.81,43.05,1.302,359.6,738.33,30.46,-98.9407,0.152637518399576,31.32217062634919,,
2015-09-30,0.0,0.085,0.106,0.101,27.7,25.83,26.89,30.72,33.68,1.094,353.9,822.01,30.46,-98.9407,0.1511756667043258,31.240781610677857,,
2015-10-01,0.0,0.084,0.105,0.101,28.16,26.16,27.06,31.54,32.12,0.598,351.0,691.22,30.46,-98.9407,0.152271842088254,31.115947597615047,,
2015-10-02,0.0,0.083,0.104,0.101,27.14,25.93,27.27,27.24,34.93,1.172,22.14,791.04,30.46,-98.9407,0.1557109769926654,31.631934965096946,,
2015-10-03,0.0,0.081,0.103,0.1,25.13,23.93,26.41,26.85,23.1,1.2,137.7,811.9,30.46,-98.9407,0.1536193069672364,32.5250239267362,,
2015-10-04,0.0,0.08,0.102,0.1,24.47,23.45,26.03,25.7,25.84,0.992,73.58,821.58,30.46,-98.9407,0.1530120480134229,32.27252097192036,,
2015-10-05,0.0,0.08,0.102,0.1,25.29,24.57,26.16,23.35,42.37,0.403,347.7,247.4,30.46,-98.9407,0.1490849105767999,29.65661731045742,,
2015-10-06,0.0,0.079,0.1,0.099,23.97,22.28,24.83,27.1,30.84,1.031,335.1,792.97,30.46,-98.9407,0.1510280272174675,31.445946320415885,,
2015-10-07,0.0,0.079,0.101,0.099,26.31,24.24,25.31,28.84,35.47,1.277,143.6,575.26,30.46,-98.9407,0.1537206076256474,29.76610602319124,,
2015-10-08,0.0,0.078,0.101,0.099,26.08,24.82,25.89,27.97,46.09,2.184,158.3,721.55,30.46,-98.9407,0.1504908667636186,29.710755060350092,,
2015-10-09,0.0,0.078,0.1,0.099,25.04,24.94,26.29,22.94,77.58,0.495,336.1,292.79,30.46,-98.9407,0.1422578503911182,28.902865143777035,,
2015-10-10,0.0,0.077,0.099,0.098,23.88,22.73,24.83,26.68,44.27,0.617,38.21,748.44,30.46,-98.9407,0.1472913243789229,30.540934829021523,,
2015-10-11,0.0,0.079,0.099,0.098,26.33,24.5,25.3,31.0,36.18,2.104,200.5,787.59,30.46,-98.9407,0.1540358207413064,29.358562744325923,,
2015-10-12,0.0,0.079,0.1,0.098,27.63,25.66,26.0,34.03,30.19,0.986,220.6,760.92,30.46,-98.9407,0.1500081379390252,29.51126356759727,,
2015-10-13,0.0,0.078,0.099,0.098,25.51,24.26,26.3,29.69,10.69,1.05,49.19,808.46,30.46,-98.9407,0.1551939592467661,31.93428540414408,,
2015-10-14,0.0,0.078,0.098,0.098,25.57,23.73,25.37,32.53,9.47,2.366,149.4,810.83,30.46,-98.9407,0.1603969021593982,30.769706714020515,,
2015-10-15,0.0,0.077,0.098,0.097,25.86,24.26,25.61,30.17,29.22,2.778,177.3,797.27,30.46,-98.9407,0.155263375856812,30.220773356734757,,
2015-10-16,0.0,0.076,0.098,0.097,24.59,23.2,25.4,27.9,30.67,1.07,62.38,784.37,30.46,-98.9407,0.1502625758001308,31.385762767956635,,
2015-10-17,0.0,0.076,0.097,0.097,23.93,22.52,25.0,27.69,29.29,1.141,119.6,769.74,30.46,-98.9407,0.1519099746786487,31.38975091783601,,
2015-10-18,0.0,0.075,0.096,0.096,23.24,22.03,24.6,24.31,19.41,1.554,150.8,796.63,30.46,-98.9407,0.1512988121575382,31.005878897105333,,
2015-10-19,0.0,0.074,0.095,0.095,22.8,21.5,24.0,25.59,38.55,2.413,173.1,763.93,30.46,-98.9407,0.1501927989568727,30.23729159551931,,
2015-10-20,0.0,0.074,0.095,0.095,23.36,21.96,23.97,25.09,50.66,2.343,177.4,733.6,30.46,-98.9407,0.1484385344418441,29.49290154277304,,
2015-10-21,0.0,0.074,0.096,0.095,24.08,23.81,24.55,22.79,79.55,1.423,154.9,275.15,30.46,-98.9407,0.1398777621237457,26.6323647669343,,
2015-10-22,0.0,0.074,0.095,0.095,23.55,23.58,24.58,22.83,89.9,3.736,162.1,262.24,30.46,-98.9407,0.1474687629476854,26.4690107464815,,
2015-10-23,0.0,0.075,0.096,0.095,24.37,23.96,24.38,24.89,81.3,2.312,187.6,390.89,30.46,-98.9407,0.1419351788252889,26.170244361731136,,
2015-10-24,1.02,0.301,0.327,0.303,19.59,20.13,22.37,17.59,97.8,1.206,48.15,82.12,30.46,-98.9407,0.3587034139254861,26.046162660612765,,
2015-10-25,0.25,0.277,0.31,0.287,15.64,16.76,20.55,12.07,97.9,0.973,320.3,104.49,30.46,-98.9407,0.3281603078127091,26.10112232088335,,
2015-10-26,0.0,0.262,0.298,0.27,16.66,16.15,19.26,19.63,53.17,1.799,346.2,755.32,30.46,-98.9407,0.3056499199786557,26.292840177646497,,
2015-10-27,0.0,0.25,0.286,0.257,17.51,16.42,18.93,24.71,28.44,0.387,270.4,748.22,30.46,-98.9407,0.2894150546715899,25.90653960361493,,
2015-10-28,0.0,0.237,0.276,0.248,17.4,16.93,19.27,21.34,39.37,2.118,326.1,723.7,30.46,-98.9407,0.2777572061607323,25.135568975746367,,
2015-10-29,0.0,0.23,0.269,0.241,16.72,15.8,18.26,23.68,38.62,2.356,160.3,726.93,30.46,-98.9407,0.2727510226307466,24.904593309167183,,
2015-10-30,0.0,0.28,0.313,0.288,19.98,19.73,19.8,20.61,86.2,1.406,149.5,246.32,30.46,-98.9407,0.3302860339842404,21.402405868877057,,
2015-10-31,0.0,0.278,0.313,0.299,20.13,19.47,20.03,19.53,80.3,1.524,318.5,416.28,30.46,-98.9407,0.3486836947763265,22.6169616943875,,
2015-11-01,0.0,0.266,0.302,0.284,18.2,17.64,19.65,18.57,56.15,1.401,332.1,722.19,30.46,-98.9407,0.3272834781910703,24.9254248871095,,
2015-11-02,0.0,0.254,0.292,0.273,17.72,16.57,18.71,25.92,31.11,0.575,212.8,726.5,30.46,-98.9407,0.3137370649434636,25.069314148286423,,
2015-11-03,0.0,0.242,0.284,0.266,17.45,16.82,18.77,23.91,42.37,2.685,186.4,729.29,30.46,-98.9407,0.3051476492173961,24.15751006248223,,
2015-11-04,0.0,0.238,0.28,0.26,19.04,18.7,19.18,20.17,83.2,2.075,171.0,117.22,30.46,-98.9407,0.2936215138824103,21.20607738050768,,
2015-11-05,0.0,0.242,0.281,0.257,21.92,21.12,20.24,24.46,74.6,2.74,191.0,376.69,30.46,-98.9407,0.2920665016534727,20.86549445597211,,
2015-11-06,0.0,0.24,0.279,0.254,18.0,18.54,20.49,18.52,35.22,0.277,40.91,271.5,30.46,-98.9407,0.2869813175930495,24.570755317924807,,
2015-11-07,0.0,0.296,0.329,0.323,14.44,15.01,17.49,11.26,96.4,1.821,23.7,224.6,30.46,-98.9407,0.3848351380137131,22.017748884772917,,
2015-11-08,0.0,0.27,0.307,0.294,14.27,14.05,16.97,15.57,44.65,1.068,16.87,715.52,30.46,-98.9407,0.3420501926265515,23.90710592032656,,
2015-11-09,0.0,0.257,0.298,0.283,14.99,14.59,16.81,19.0,53.99,1.708,187.2,525.99,30.46,-98.9407,0.3229784111624596,22.399082933769023,,
2015-11-10,0.0,0.251,0.292,0.276,17.48,16.42,17.36,21.74,69.6,2.704,192.6,454.79,30.46,-98.9407,0.3173064434073147,21.253213157521884,,
2015-11-11,0.0,0.25,0.29,0.27,21.44,20.02,18.87,27.1,61.01,2.293,201.3,682.82,30.46,-98.9407,0.305936467851577,20.24779602600904,,
2015-11-12,0.0,0.238,0.281,0.264,14.82,14.93,18.09,16.58,29.06,1.098,37.19,499.75,30.46,-98.9407,0.3009981759682247,24.74186139220558,,
2015-11-13,0.0,0.234,0.277,0.259,14.98,15.17,17.39,15.61,36.13,1.003,115.0,307.21,30.46,-98.9407,0.2914126614915595,22.35785427347736,,
2015-11-14,0.0,0.231,0.273,0.255,13.73,14.3,16.87,15.08,48.55,1.296,144.7,327.0,30.46,-98.9407,0.2852641022636604,22.07892630743828,,
2015-11-15,0.0,0.233,0.273,0.251,14.05,14.29,16.28,13.54,90.1,2.332,147.0,145.23,30.46,-98.9407,0.2800467270250131,20.50372925763321,,
2015-11-16,0.0,0.24,0.277,0.25,17.97,17.4,17.15,20.4,85.0,4.706,182.1,165.56,30.46,-98.9407,0.2870822609600587,18.40463333920559,,
2015-11-17,0.0,0.282,0.318,0.291,14.68,15.49,17.87,14.02,45.41,1.888,291.2,433.7,30.46,-98.9407,0.328219687474661,22.52714730968296,,
2015-11-18,0.0,0.262,0.3,0.277,12.25,11.85,15.47,18.57,30.78,0.49,267.8,679.6,30.46,-98.9407,0.3100732682089564,23.78248328023085,,
2015-11-19,0.0,0.249,0.291,0.27,13.35,12.61,15.07,19.45,41.06,0.706,320.2,664.54,30.46,-98.9407,0.2963857296418233,21.8545163335221,,
2015-11-20,0.0,0.243,0.285,0.264,14.94,14.12,15.6,21.34,47.14,2.833,170.4,657.22,30.46,-98.9407,0.2968955680685248,20.77536256984172,,
2015-11-21,0.0,0.238,0.281,0.259,14.28,14.61,16.52,11.86,39.99,2.839,343.9,663.25,30.46,-98.9407,0.2853799653021696,21.19808734562196,,
2015-11-22,0.0,0.229,0.272,0.253,7.81,8.19,13.67,9.73,30.73,0.463,329.5,690.57,30.46,-98.9407,0.2750764236639931,24.276727050176877,,
2015-11-23,0.0,0.228,0.27,0.249,8.87,8.44,12.5,15.44,24.97,1.555,183.4,681.53,30.46,-98.9407,0.2752058417878871,21.832663852581614,,
2015-11-24,0.0,0.229,0.27,0.246,12.44,11.85,13.2,15.32,71.12,2.293,185.2,225.03,30.46,-98.9407,0.2698146519251239,17.719085064863293,,
2015-11-25,0.0,0.231,0.27,0.245,17.01,15.6,14.85,22.66,62.46,4.236,181.8,623.45,30.46,-98.9407,0.2756343803810139,17.118655505215372,,
